pincode,hub,city,state_code,is_serviceable
700158,KOLKATA DUM DUM HUB,NORTH 24 PARGANAS,WB,YES
700159,KOLKATA SALT LAKE HUB,ASWINI NAGAR,WB,YES
700160,KOLKATA SALT LAKE HUB,NORTH 24 PARGANAS,WB,YES
700161,KOLKATA DUM DUM HUB,NEW TOWN,WB,YES
711101,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711102,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711103,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711104,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711105,HOWRAH SALKIA HUB,DOMJUR,WB,YES
711106,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711107,HOWRAH SALKIA HUB,ULUBERIA - I,WB,YES
711108,HOWRAH SALKIA HUB,ULUBERIA - I,WB,YES
711109,HOWRAH HUB,HOWRAH,WB,YES
711110,HOWRAH SALKIA HUB,HOWRAH,WB,YES
711113,HOWRAH SALKIA HUB,HOWRAH,WB,YES
711201,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711202,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711204,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711205,HOWRAH SALKIA HUB,BALLY JAGACHA ,WB,YES
711302,HOWRAH HUB,HOWRAH,WB,YES
711307,HOWRAH HUB,HOWRAH,WB,YES
711309,HOWRAH HUB,SANKRAIL,WB,YES
711310,HOWRAH HUB,DOMJUR,WB,YES
711313,HOWRAH HUB,DOMJUR,WB,YES
711316,HOWRAH HUB,DOMJUR,WB,YES
711317,HOWRAH HUB,ULUBERIA - I,WB,YES
711322,HOWRAH HUB,HOWRAH,WB,YES
711401,HOWRAH HUB,HOWRAH,WB,YES
711403,HOWRAH HUB,BALLY JAGACHA ,WB,YES
711404,HOWRAH HUB,HOWRAH,WB,YES
711405,HOWRAH HUB,DOMJUR,WB,YES
711409,HOWRAH HUB,HOWRAH,WB,YES
711411,HOWRAH HUB,DOMJUR,WB,YES
712101,SERAMPORE HUB,CHINSURAH,WB,YES
712201,SERAMPORE HUB,SERAMPORE,WB,YES
712202,SERAMPORE HUB,SERAMPORE,WB,YES
712203,SERAMPORE HUB,SERAMPORE,WB,YES
712222,SERAMPORE HUB,HOOGHLY,WB,YES
712223,SERAMPORE HUB,CHANDA NAGAR,WB,YES
712232,SERAMPORE HUB,SERAMPORE,WB,YES
712233,SERAMPORE HUB,SERAMPORE,WB,YES
712235,SERAMPORE HUB,SERAMPORE,WB,YES
712246,SERAMPORE HUB,SERAMPORE,WB,YES
712248,SERAMPORE HUB,SERAMPORE,WB,YES
712249,SERAMPORE HUB,SERAMPORE,WB,YES
712250,SERAMPORE HUB,SERAMPORE,WB,YES
712258,SERAMPORE HUB,SERAMPORE,WB,YES
712310,SERAMPORE HUB,SERAMPORE,WB,YES
712311,SERAMPORE HUB,CHANDITALA - I,WB,YES
712409,SERAMPORE HUB,CHANDA NAGAR,WB,YES
712612,KHARAGPUR HUB,GOGHAT - II,WB,YES
713101,DURGAPUR HUB,BARDHAMAN,WB,YES
713102,DURGAPUR HUB,BURDWAN,WB,YES
713103,DURGAPUR HUB,BURDWAN,WB,YES
713104,DURGAPUR HUB,BURDWAN,WB,YES
713146,DURGAPUR HUB,KALNA,WB,YES
713149,KOLKATA TOPSIA ROAD HUB,BURDWAN,WB,YES
713156,DURGAPUR HUB,PURBA BARDHAMAN,WB,YES
713201,DURGAPUR HUB,DURGAPUR,WB,YES
713202,DURGAPUR HUB,DURGAPUR MC,WB,YES
713203,DURGAPUR HUB,DURGAPUR MC,WB,YES
713204,DURGAPUR HUB,DURGAPUR MC,WB,YES
713205,DURGAPUR HUB,DURGAPUR MC,WB,YES
713206,DURGAPUR HUB,DURGAPUR MC,WB,YES
713207,DURGAPUR HUB,DURGAPUR MC,WB,YES
713208,DURGAPUR HUB,DURGAPUR MC,WB,YES
713209,DURGAPUR HUB,DURGAPUR MC,WB,YES
713210,DURGAPUR HUB,DURGAPUR MC,WB,YES
713211,DURGAPUR HUB,DURGAPUR MC,WB,YES
713212,DURGAPUR HUB,DURGAPUR MC,WB,YES
713213,DURGAPUR HUB,DURGAPUR MC,WB,YES
713214,DURGAPUR HUB,DURGAPUR MC,WB,YES
713215,DURGAPUR HUB,DURGAPUR MC,WB,YES
713216,DURGAPUR HUB,DURGAPUR MC,WB,YES
713217,DURGAPUR HUB,DURGAPUR MC,WB,YES
713218,DURGAPUR HUB,DURGAPUR MC,WB,YES
713219,DURGAPUR HUB,DURGAPUR,WB,YES
713221,KOLKATA TOPSIA ROAD HUB,KOLKATA,WB,YES
713301,DURGAPUR HUB,ASANSOL MC,WB,YES
713302,DURGAPUR HUB,ASANSOL MC,WB,YES
713303,DURGAPUR HUB,ASANSOL MC,WB,YES
713304,DURGAPUR HUB,ASANSOL MC,WB,YES
713305,DURGAPUR HUB,ASANSOL MC,WB,YES
713347,DURGAPUR HUB,RANIGANJ MC,WB,YES
713358,DURGAPUR HUB,JAMURIA,WB,YES
713513,KOLKATA BARASAT HUB,BANKURA,WB,YES
721101,KHARAGPUR HUB,MIDNAPORE,WB,YES
721102,KHARAGPUR HUB,MIDNAPORE,WB,YES
721137,KHARAGPUR HUB,SHAHID MATANGINI,WB,YES
721301,KHARAGPUR HUB,KHARAGPUR,WB,YES
721305,KHARAGPUR HUB,KHARAGPUR,WB,YES
721306,KHARAGPUR HUB,KHARAGPUR,WB,YES
721401,KHARAGPUR HUB,CONTAI,WB,YES
721430,KHARAGPUR HUB,MEDINIPUR,WB,YES
721439,KHARAGPUR HUB,ALAMCHAK BELDA,WB,YES
721507,KHARAGPUR HUB,JHARGRAM,WB,YES
721602,KHARAGPUR HUB,HALDIA,WB,YES
721604,KHARAGPUR HUB,HALDIA,WB,YES
721605,KHARAGPUR HUB,HALDIA,WB,YES
721606,KHARAGPUR HUB,HALDIA,WB,YES
721607,KHARAGPUR HUB,HALDIA,WB,YES
721628,KHARAGPUR HUB,MAHISADAL,WB,YES
721632,KHARAGPUR HUB,NANDAKUMAR,WB,YES
721636,KHARAGPUR HUB,TAMLUK,WB,YES
721645,KHARAGPUR HUB,HALDIA,WB,YES
721657,KHARAGPUR HUB,HALDIA,WB,YES
721659,KHARAGPUR HUB,CHANDIPUR,WB,YES
722101,DURGAPUR HUB,BANKURA,WB,YES
722102,DURGAPUR HUB,BANKURA,WB,YES
722122,DURGAPUR HUB,BISHNUPUR,WB,YES
722132,DURGAPUR HUB,BANKURA,WB,YES
722146,DURGAPUR HUB,BANKURA,WB,YES
722161,DURGAPUR HUB,KOTALPUR,WB,YES
722175,DURGAPUR HUB,MANKANALI,WB,YES
722201,DURGAPUR HUB,INDAS,WB,YES
722207,DURGAPUR HUB,SONAMUKHI,WB,YES
722208,DURGAPUR HUB,SONAMUKHI,WB,YES
731204,DURGAPUR HUB,BIRBHUM,WB,YES
731235,DURGAPUR HUB,BIRBHUM,WB,YES
732101,MALDA HUB,MALDA,WB,YES
732102,MALDA HUB,ENGLISH BAZAR,WB,YES
732103,MALDA HUB,ENGLISH BAZAR,WB,YES
732142,MALDA HUB,MALDA,WB,YES
732214,SILIGURI HUB,RATUA,WB,YES
733129,MALDA HUB,KALIAGANJ,WB,YES
733134,MALDA HUB,RAIGANJ,WB,YES
733202,SILIGURI HUB,CHOPRA,WB,YES
734001,SILIGURI HUB,SILIGURI,WB,YES
734002,SILIGURI HUB,KURSEONG,WB,YES
734003,SILIGURI HUB,SILIGURI,WB,YES
734004,SILIGURI HUB,SILIGURI,WB,YES
734005,SILIGURI HUB,SILIGURI,WB,YES
734006,SILIGURI HUB,SILIGURI,WB,YES
734007,SILIGURI HUB,RAJGANJ,WB,YES
734008,SILIGURI HUB,KALIMPONG -I,WB,YES
734009,SILIGURI HUB,KURSEONG,WB,YES
734010,SILIGURI HUB,SILIGURI,WB,YES
734011,SILIGURI HUB,SILIGURI,WB,YES
734012,SILIGURI HUB,SILIGURI,WB,YES
734013,SILIGURI HUB,SILIGURI,WB,YES
734014,SILIGURI HUB,SILIGURI,WB,YES
734015,SILIGURI HUB,SILIGURI,WB,YES
734101,SILIGURI HUB,DARJEELING,WB,YES
734214,SILIGURI HUB,KURSEONG,WB,YES
734301,SILIGURI HUB,KALIMPONG,WB,YES
734429,SILIGURI HUB,SILIGURI,WB,YES
734434,SILIGURI HUB,PHANSIDEWA,WB,YES
735210,SILIGURI HUB,DHUPGURI,WB,YES
736101,SILIGURI HUB,COOCH BEHAR,WB,YES
736121,SILIGURI HUB,ALIPURDUAR,WB,YES
736122,SILIGURI HUB,ALIPURDUAR,WB,YES
736123,SILIGURI HUB,ALIPURDUAR,WB,YES
736135,SILIGURI HUB,DINHATA,WB,YES
736146,SILIGURI HUB,MATHABHANGA,WB,YES
736159,SILIGURI HUB,TUFANGANJ,WB,YES
736160,SILIGURI HUB,TUFANGANJ,WB,YES
736182,SILIGURI HUB,JAIGAON,WB,YES
737101,SILIGURI HUB,GANGTOK,SK,YES
737102,SILIGURI HUB,EAST DISTRICT,SK,YES
737126,SILIGURI HUB,NAMCHI,SK,YES
737132,SILIGURI HUB,RANGPO,SK,YES
737135,RANIPOOL HUB (SKM),RANIPOOL,SK,YES
737136,SILIGURI HUB,RANGPO,SK,YES
741101,KOLKATA BARASAT HUB,KRISHNANAGAR I,WB,YES
741102,KOLKATA BARASAT HUB,DOGACHHI,WB,YES
741103,KOLKATA BARASAT HUB,KRISHNANAGAR I,WB,YES
741121,KOLKATA BARASAT HUB,HANSKHALI,WB,YES
741126,KOLKATA BARASAT HUB,BETHUADAHARI,WB,YES
741159,KOLKATA BARASAT HUB,NADIA,WB,YES
741201,KOLKATA BARASAT HUB,RANAGHAT,WB,YES
741235,KOLKATA BARASAT HUB,NADIA,WB,YES
741245,KOLKATA BARASAT HUB,CHAKDAH,WB,YES
741254,KOLKATA BARASAT HUB,RANAGHAT,WB,YES
741301,KOLKATA BARASAT HUB,NABADWIP,WB,YES
741302,KOLKATA BARASAT HUB,NABADWIP,WB,YES
741313,KOLKATA BARASAT HUB,NABADWIP,WB,YES
741315,KOLKATA BARASAT HUB,KRISHNANAGAR I,WB,YES
741402,KOLKATA BARASAT HUB,RANAGHAT,WB,YES
741404,KOLKATA BARASAT HUB,SANTIPUR,WB,YES
742101,MALDA HUB,BERHAMPORE,WB,YES
742102,MALDA HUB,BERHAMPORE,WB,YES
742103,MALDA HUB,BERHAMPORE,WB,YES
742123,MALDA HUB,MURSHIDABAD,WB,YES
742303,MALDA HUB,DOMKAL,WB,YES
743222,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743223,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743233,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743235,KOLKATA BARASAT HUB,BANGAON (WB),WB,YES
743263,KOLKATA BARASAT HUB,NORTH 24 PARGANAS,WB,YES
743268,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743271,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743272,KOLKATA BARASAT HUB,HABRA - II,WB,YES
743287,KOLKATA BARASAT HUB,CHIKANPARA,WB,YES
743411,KOLKATA BARASAT HUB,BASIRHAT,WB,YES
743412,KOLKATA BARASAT HUB,BASIRHAT,WB,YES
743429,KOLKATA BARASAT HUB,TAKI,WB,YES
743502,KOLKATA TOPSIA ROAD HUB,BHANGAR,WB,YES
743503,KOLKATA TOLLYGUNGE HUB,BISHNUPUR,WB,YES
743610,KOLKATA TOLLYGUNGE HUB,BARUIPUR,WB,YES
744101,CHENNAI ALANDUR HUB,PORT BLAIR,AN,YES
744102,CHENNAI ALANDUR HUB,PORT BLAIR,AN,YES
744103,CHENNAI ALANDUR HUB,FERRARGUNJ,AN,YES
744105,CHENNAI ALANDUR HUB,FERRARGUNJ,AN,YES
751001,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751002,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751003,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751004,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751005,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751006,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751007,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751008,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751009,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751010,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751011,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751012,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751013,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751014,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751015,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751016,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751017,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751018,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751019,BHUBANESWAR HUB,BALIANTA,OR,YES
751020,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751021,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751022,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751023,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751024,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751025,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
751030,BHUBANESWAR HUB,BHUBANESWAR,OR,YES
752001,BHUBANESWAR HUB,PURI,OR,YES
752002,BHUBANESWAR HUB,PURI,OR,YES
752050,BHUBANESWAR HUB,JATNI,OR,YES
752055,BHUBANESWAR HUB,KHORDHA,OR,YES
752056,BHUBANESWAR HUB,KHORDHA,OR,YES
752068,BHUBANESWAR HUB,NAYAGARH,OR,YES
752069,BHUBANESWAR HUB,NAYAGARH,OR,YES
752070,BHUBANESWAR HUB,NAYAGARH,OR,YES
752080,BHUBANESWAR HUB,NAYAGARH,OR,YES
752081,BHUBANESWAR HUB,NAYAGARH,OR,YES
753001,CUTTACK HUB,CUTTACK,OR,YES
753002,CUTTACK HUB,CUTTACK,OR,YES
753003,CUTTACK HUB,CUTTACK,OR,YES
753004,CUTTACK HUB,CUTTACK,OR,YES
753005,CUTTACK HUB,CUTTACK,WB,YES
753006,CUTTACK HUB,CUTTACK,OR,YES
753007,CUTTACK HUB,CUTTACK,OR,YES
753008,CUTTACK HUB,CUTTACK,OR,YES
753009,CUTTACK HUB,CUTTACK,OR,YES
753010,CUTTACK HUB,CUTTACK,OR,YES
753012,CUTTACK HUB,CUTTACK,OR,YES
753013,CUTTACK HUB,CUTTACK,OR,YES
753014,CUTTACK HUB,CUTTACK,OR,YES
754021,BHUBANESWAR HUB,CUTTACK,OR,YES
754071,BHUBANESWAR HUB,CHOUDWAR,OR,YES
754120,CUTTACK HUB,PARADEEP,OR,YES
754142,BHUBANESWAR HUB,KUJANG,OR,YES
754211,BHUBANESWAR HUB,KENDRAPARA,OR,YES
754212,BHUBANESWAR HUB,KENDRAPARA,OR,YES
754250,BHUBANESWAR HUB,KENDRAPARA,OR,YES
754289,BHUBANESWAR HUB,KENDRAPARA,OR,YES
755001,BHUBANESWAR HUB,JAJPUR,OR,YES
755007,BHUBANESWAR HUB,JAJPUR,OR,YES
755019,BHUBANESWAR HUB,JAJPUR ROAD,OR,YES
755026,BHUBANESWAR HUB,JAJPUR ROAD,OR,YES
756001,BHUBANESWAR HUB,BALASORE,OR,YES
756002,BHUBANESWAR HUB,BALASORE,OR,YES
756003,BHUBANESWAR HUB,BALASORE,OR,YES
756019,BHUBANESWAR HUB,BALASORE,OR,YES
756025,BHUBANESWAR HUB,BALASORE,OR,YES
756030,BHUBANESWAR HUB,BASTA,OR,YES
756032,BHUBANESWAR HUB,BALASORE,OR,YES
756034,BHUBANESWAR HUB,JALESWAR,OR,YES
756056,BHUBANESWAR HUB,BALASORE,OR,YES
756100,BHUBANESWAR HUB,BHADRAK,OR,YES
756101,BHUBANESWAR HUB,BHADRAK,OR,YES
757001,BHUBANESWAR HUB,BARIPADA,OR,YES
757002,BHUBANESWAR HUB,BARIPADA,OR,YES
758001,BHUBANESWAR HUB,KENDUJHAR TOWN,OR,YES
758034,BHUBANESWAR HUB,BARBIL,OR,YES
758035,BHUBANESWAR HUB,BARBIL,OR,YES
759001,BHUBANESWAR HUB,DHENKANAL,OR,YES
759013,BHUBANESWAR HUB,DHENKANAL,OR,YES
759122,BHUBANESWAR HUB,ANGUL,OR,YES
759129,BHUBANESWAR HUB,ANGUL,OR,YES
759145,BHUBANESWAR HUB,ANGUL,OR,YES
760001,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760002,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760003,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760004,BHUBANESWAR HUB,BRAHMAPUR SADAR,OR,YES
760005,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760006,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760007,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760008,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760009,BHUBANESWAR HUB,BERHAMPUR,OR,YES
760010,BHUBANESWAR HUB,BERHAMPUR,OR,YES
764001,BHUBANESWAR HUB,JEYPORE(K),OR,YES
765001,BHUBANESWAR HUB,RAYAGADA,OR,YES
766001,BHUBANESWAR HUB,BHAWANIPATNA,OR,YES
767001,BHUBANESWAR HUB,BALANGIR,OR,YES
767002,BHUBANESWAR HUB,BALANGIR,OR,YES
768001,BHUBANESWAR HUB,SAMBALPUR,OR,YES
768002,BHUBANESWAR HUB,SADAR,OR,YES
768003,BHUBANESWAR HUB,SADAR,OR,YES
768004,BHUBANESWAR HUB,SAMBALPUR,OR,YES
768028,BHUBANESWAR HUB,BARGARH,OR,YES
768201,BHUBANESWAR HUB,JHARSUGUDA,OR,YES
768202,BHUBANESWAR HUB,JHARSUGUDA,OR,YES
768203,BHUBANESWAR HUB,JHARSUGUDA,OR,YES
769001,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769002,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769003,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769004,BHUBANESWAR HUB,LATHIKATA,OR,YES
769005,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769006,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769008,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769009,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769010,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769012,BHUBANESWAR HUB,RAGHUNATHAPALI,OR,YES
769013,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769014,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769015,BHUBANESWAR HUB,RAURKELA (M),OR,YES
769042,BHUBANESWAR HUB,BISRA,OR,YES
781001,GUWAHATI HUB,GUWAHATI,AS,YES
781003,GUWAHATI HUB,GMC,AS,YES
781004,GUWAHATI HUB,GMC,AS,YES
781005,GUWAHATI HUB,GMC,AS,YES
781006,GUWAHATI HUB,GMC,AS,YES
781007,GUWAHATI HUB,GMC,AS,YES
781008,GUWAHATI HUB,GMC,AS,YES
781009,GUWAHATI HUB,GMC,AS,YES
781010,GUWAHATI HUB,GMC,AS,YES
781011,GUWAHATI HUB,GMC,AS,YES
781012,GUWAHATI HUB,GMC,AS,YES
781013,GUWAHATI HUB,JALUKBARI LAC,AS,YES
781014,GUWAHATI HUB,GMC,AS,YES
781015,GUWAHATI HUB,GMC,AS,YES
781016,GUWAHATI HUB,GUWAHATI,AS,YES
781017,GUWAHATI HUB,GMC,AS,YES
781018,GUWAHATI HUB,GMC,AS,YES
781019,GUWAHATI HUB,GMC,AS,YES
781020,GUWAHATI HUB,GMC,AS,YES
781021,GUWAHATI HUB,GUWAHATI,AS,YES
781022,GUWAHATI HUB,GMC,AS,YES
781024,GUWAHATI HUB,GUWAHATI,AS,YES
781025,GUWAHATI HUB,GMC,AS,YES
781026,GUWAHATI HUB,GMC,AS,YES
781028,GUWAHATI HUB,GMC,AS,YES
781029,GUWAHATI HUB,GUWAHATI,AS,YES
781030,GUWAHATI HUB,BEZERA BLOCK,AS,YES
781031,GUWAHATI HUB,GUWAHATI,AS,YES
781032,GUWAHATI HUB,GMC,AS,YES
781034,GUWAHATI HUB,GUWAHATI,AS,YES
781035,GUWAHATI HUB,GMC,AS,YES
781036,GUWAHATI HUB,GMC,AS,YES
781037,GUWAHATI HUB,GMC,AS,YES
781038,GUWAHATI HUB,GMC,AS,YES
781040,GUWAHATI HUB,GUWAHATI,AS,YES
781101,GUWAHATI HUB,GUWAHATI,AS,YES
781102,GUWAHATI HUB,HAJO BLOCK,AS,YES
781103,GUWAHATI HUB,HAJO BLOCK,AS,YES
781122,GUWAHATI HUB,CHAINI ( JHAROBARI),AS,YES
781123,GUWAHATI HUB,BOKO,AS,YES
781124,GUWAHATI HUB,CHHAYGAON PANTAN,AS,YES
781125,GUWAHATI HUB,JHAROBARI BLOCK,AS,YES
781129,GUWAHATI HUB,LUKI ( BOKO BLOCK),AS,YES
781131,GUWAHATI HUB,RANI BLOCK,AS,YES
781132,GUWAHATI HUB,RAMPUR,AS,YES
781150,GUWAHATI HUB,CHANDRAPUR BLOCK,AS,YES
781171,GUWAHATI HUB,GMC,AS,YES
781301,GUWAHATI HUB,BARPETA,AS,YES
781306,GUWAHATI HUB,CHAMATA,AS,YES
781315,GUWAHATI HUB,BARPETAROAD,AS,YES
781316,GUWAHATI HUB,HOWLY,AS,YES
781319,GUWAHATI HUB,KALGACHIA,AS,YES
781325,GUWAHATI HUB,BAJALI,AS,YES
781334,GUWAHATI HUB,BALILECHA,AS,YES
781335,GUWAHATI HUB,NALBARI,AS,YES
781337,GUWAHATI HUB,BARKHETRI,AS,YES
781346,GUWAHATI HUB,BARAMA,AS,YES
781353,GUWAHATI HUB,NALBARI,AS,YES
781354,GUWAHATI HUB,RANGIA BLOCK,AS,YES
781371,GUWAHATI HUB,NALBARI,AS,YES
782001,GUWAHATI HUB,NAGAON,AS,YES
782002,GUWAHATI HUB,NAGAON,AS,YES
782003,GUWAHATI HUB,NAGAON,AS,YES
782105,GUWAHATI HUB,MORIGAON,AS,YES
782136,GUWAHATI HUB,DIPHU,AS,YES
782137,GUWAHATI HUB,KALIABOR,AS,YES
782138,GUWAHATI HUB,NAGAON,AS,YES
782143,GUWAHATI HUB,NAGAON,AS,YES
782410,GUWAHATI HUB,JAGIROAD,AS,YES
782435,GUWAHATI HUB,DONKA,AS,YES
782440,GUWAHATI HUB,DOBOKA,AS,YES
782446,GUWAHATI HUB,LANKA,AS,YES
782447,GUWAHATI HUB,DIPHU,AS,YES
782460,GUWAHATI HUB,DIPHU,AS,YES
782480,GUWAHATI HUB,BOKAJAN,AS,YES
783101,GUWAHATI HUB,GOALPARA,AS,YES
783121,GUWAHATI HUB,GOALPARA,AS,YES
783124,GUWAHATI HUB,DUDHNOI,AS,YES
783301,GUWAHATI HUB,DHUBRI,AS,YES
783331,GUWAHATI HUB,DHUBRI,AS,YES
783370,GUWAHATI HUB,KOKRAJHAR,AS,YES
783380,GUWAHATI HUB,BONGAIGAON,AS,YES
783381,GUWAHATI HUB,BIJNI,AS,YES
783382,GUWAHATI HUB,BONGAIGAON,AS,YES
783385,GUWAHATI HUB,BONGAIGAON,AS,YES
784001,GUWAHATI HUB,TEZPUR,AS,YES
784110,GUWAHATI HUB,DHEKIAJULI,AS,YES
784115,GUWAHATI HUB,KHARUPETIAGHAT,AS,YES
784160,GUWAHATI HUB,LAKHIPUR,AS,YES
784161,GUWAHATI HUB,BADATI,AS,YES
784163,GUWAHATI HUB,BANDERDEWA,AS,YES
784164,GUWAHATI HUB,BIHUPURIA,AS,YES
784165,GUWAHATI HUB,DHALPUR,AS,YES
784168,GUWAHATI HUB,GOHPUR,AS,YES
784176,GUWAHATI HUB,CHARIALI,AS,YES
784501,GUWAHATI HUB,DEKARGAON,AS,YES
784509,GUWAHATI HUB,UDALGURI,AS,YES
784510,GUWAHATI HUB,HARISINGA,AS,YES
784521,GUWAHATI HUB,TANGLA,AS,YES
784522,GUWAHATI HUB,KHOIRABARI,AS,YES
784523,GUWAHATI HUB,PANERIHAT,AS,YES
784524,GUWAHATI HUB,HATIGARH,AS,YES
784526,GUWAHATI HUB,DIMAKUCHI,AS,YES
784527,GUWAHATI HUB,ATTERIKHAT,AS,YES
785001,GUWAHATI HUB,JORHAT,AS,YES
785004,GUWAHATI HUB,JORHAT,AS,YES
785005,GUWAHATI HUB,JORHAT,AS,YES
785006,GUWAHATI HUB,JORHAT,AS,YES
785014,GUWAHATI HUB,JORHAT,AS,YES
785101,GUWAHATI HUB,JORHAT,AS,YES
785612,GUWAHATI HUB,BKT,AS,YES
785618,GUWAHATI HUB,GLT,AS,YES
785621,GUWAHATI HUB,GOLAGHAT,AS,YES
785640,GUWAHATI HUB,MORANHAT,AS,YES
785662,GUWAHATI HUB,MORANHAT,AS,YES
785665,GUWAHATI HUB,MORANHAT,AS,YES
785670,GUWAHATI HUB,MORANHAT,AS,YES
785685,GUWAHATI HUB,SIVASAGAR,AS,YES
785690,GUWAHATI HUB,SONARI,AS,YES
785691,GUWAHATI HUB,MORANHAT,AS,YES
785697,GUWAHATI HUB,MORANHAT,AS,YES
785699,GUWAHATI HUB,NUMALIGARH,AS,YES
785702,GUWAHATI HUB,GLGT,AS,YES
786001,GUWAHATI HUB,DIBRUGARH,AS,YES
786003,GUWAHATI HUB,DIBRUGARH,AS,YES
786004,GUWAHATI HUB,DIBRUGARH,AS,YES
786005,GUWAHATI HUB,DIBRUGARH,AS,YES
786125,GUWAHATI HUB,TINSUKIA,AS,YES
786126,GUWAHATI HUB,TINSUKIA,AS,YES
786145,GUWAHATI HUB,TINSUKIA,AS,YES
786146,GUWAHATI HUB,TINSUKIA,AS,YES
786151,GUWAHATI HUB,DOOM DOOMA,AS,YES
786171,GUWAHATI HUB,MARGHERITA,AS,YES
786602,GUWAHATI HUB,DULIAJAN,AS,YES
786610,GUWAHATI HUB,DIBRUGARH,AS,YES
786623,GUWAHATI HUB,PARBATPUR,AS,YES
787001,GUWAHATI HUB,NORTH LAKHIMPUR,AS,YES
787033,GUWAHATI HUB,BHOGPUR,AS,YES
787054,GUWAHATI HUB,ISALMGAON,AS,YES
787057,GUWAHATI HUB,DHEMAJI,AS,YES
787059,GUWAHATI HUB,SILAPATHAR,AS,YES
788001,GUWAHATI HUB,CACHAR,AS,YES
788002,GUWAHATI HUB,CACHAR,AS,YES
788003,GUWAHATI HUB,CACHAR,AS,YES
788004,GUWAHATI HUB,CACHAR,AS,YES
788005,GUWAHATI HUB,CACHAR,AS,YES
788006,GUWAHATI HUB,CACHAR,AS,YES
788007,GUWAHATI HUB,CACHAR,AS,YES
788010,GUWAHATI HUB,CACHAR,AS,YES
788011,GUWAHATI HUB,CACHAR,AS,YES
788012,GUWAHATI HUB,CACHAR,AS,YES
788015,GUWAHATI HUB,CACHAR,AS,YES
788026,GUWAHATI HUB,SILCHAR,AS,YES
788103,GUWAHATI HUB,CACHAR,AS,YES
788151,GUWAHATI HUB,KARIMGANJ,AS,YES
788155,GUWAHATI HUB,HAILAKANDI,AS,YES
788701,GUWAHATI HUB,KARIMGANJ,AS,YES
788710,GUWAHATI HUB,KARIMGANJ,AS,YES
788711,GUWAHATI HUB,KARIMGANJ,AS,YES
788712,GUWAHATI HUB,KARIMGANJ,AS,YES
788713,GUWAHATI HUB,KARIMGANJ,AS,YES
788720,GUWAHATI HUB,KARIMGANJ,AS,YES
788722,GUWAHATI HUB,KARIMGANJ,AS,YES
